"ocid","id","initiationType","buyer_id","buyer_name","language","date","tag"
"ocds-5wno2w-CE-20230002325385-77933","CE-20230002325385-77933-2023-01-28T04:03:44.876Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325386-77933","CE-20230002325386-77933-2023-01-28T04:03:44.893Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325389-77933","CE-20230002325389-77933-2023-01-28T04:03:44.909Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325390-77933","CE-20230002325390-77933-2023-01-28T04:03:44.927Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325391-77933","CE-20230002325391-77933-2023-01-28T04:03:44.945Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325392-77933","CE-20230002325392-77933-2023-01-28T04:03:44.958Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325393-77933","CE-20230002325393-77933-2023-01-28T04:03:44.972Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325394-77933","CE-20230002325394-77933-2023-01-28T04:03:44.993Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325395-77933","CE-20230002325395-77933-2023-01-28T04:03:45.011Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325396-77933","CE-20230002325396-77933-2023-01-28T04:03:45.028Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325397-77933","CE-20230002325397-77933-2023-01-28T04:03:45.043Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325405-298490","CE-20230002325405-298490-2023-01-28T04:03:45.062Z","tender","EC-RUC-0560022270001","CUERPO DE BOMBEROS DEL CANTON LA MANA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325407-77933","CE-20230002325407-77933-2023-01-28T04:03:45.079Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325408-77933","CE-20230002325408-77933-2023-01-28T04:03:45.095Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325409-77933","CE-20230002325409-77933-2023-01-28T04:03:45.106Z","tender","EC-RUC-0160037860001","CENTRO DE ESPECIALIDADES CENTRAL CUENCA","es","2023-01-27T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CDC-EPMTPC-01-23-589754","CDC-EPMTPC-01-23-589754-2023-01-28T10:31:41.179Z","tender","EC-RUC-0968603900001-589754","EMPRESA PUBLICA MUNICIPAL DE TURISMO, PROMOCION CIVICA Y RELACIONES INTERNACIONALES DE GUAYAQUIL,EP","es","2023-01-27T00:00:00-05:00","[""planning""]"
"ocds-5wno2w-CDC-GADMCEL-002-2023-2792","CDC-GADMCEL-002-2023-2792-2023-02-01T10:32:26.353Z-compiled","tender","EC-RUC-1160000590001-2792","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CELICA","es","2023-02-01T05:32:44-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-CDC-EEPGSA-02-2023-3208","CDC-EEPGSA-02-2023-3208-2023-02-17T10:46:25.681Z-compiled","tender","EC-RUC-0991500006001-3208","EMPRESA ELECTRICA PROVINCIAL GALAPAGOS S.A. ","es","2023-02-17T05:47:01-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-CDC-CPCCS-001-2023-125458","CDC-CPCCS-001-2023-125458-2023-02-14T10:32:22.729Z-compiled","tender","EC-RUC-1768147720001-125458","Consejo de Participación Ciudadana y Control Social","es","2023-02-14T05:32:49-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-CDC-GADPRA-001-2023-140772","CDC-GADPRA-001-2023-140772-2023-02-17T10:46:17.753Z-compiled","tender","EC-RUC-1768117060001-140772","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL ALLURIQUIN ","es","2023-02-17T05:47:01-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-CDC-CBL-001-2023-19293","CDC-CBL-001-2023-19293-2023-03-01T11:24:57.141Z-compiled","tender","EC-RUC-0560022510001-19293","CUERPO DE BOMBEROS DE LATACUNGA","es","2023-03-01T06:25:53-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-COTO-GADCM-01-2023-60350","COTO-GADCM-01-2023-60350-2023-01-28T10:31:41.226Z","tender","EC-RUC-1660000330001-60350","GOBIERNO MUNICIPAL DE MERA","es","2023-01-27T00:00:00-05:00","[""planning""]"
"ocds-5wno2w-DC_GADPQ-001-2023-126009","DC_GADPQ-001-2023-126009-2023-01-28T10:31:28.769Z-compiled","tender","EC-RUC-1160032870001-126009","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL QUINARA","es","2023-01-28T05:31:42-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-LICS-MT-001-2023-2231","LICS-MT-001-2023-2231-2023-01-28T10:31:41.120Z","tender","EC-RUC-1760009020001-2231","MINISTERIO DE TURISMO","es","2023-01-27T00:00:00-05:00","[""planning""]"
"ocds-5wno2w-COTS-CONAFIPS-01-23-448191","COTS-CONAFIPS-01-23-448191-2023-02-25T11:00:21.868Z-compiled","tender","EC-RUC-1768168480001-448191","CORPORACIÓN NACIONAL DE FINANZAS POPULARES Y SOLIDARIAS","es","2023-02-25T06:01:08-05:00","[""planning"",""tender""]"
"ocds-5wno2w-MCO-001-GADPRL-2023-176170","MCO-001-GADPRL-2023-176170-2023-01-28T10:31:40.920Z","tender","EC-RUC-0968539120001-176170","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LIMONAL","es","2023-01-26T00:00:00-05:00","[""planning""]"
"ocds-5wno2w-MCO-URBINA-001-2023-120481","MCO-URBINA-001-2023-120481-2023-02-25T11:00:20.206Z-compiled","tender","EC-RUC-0460021050001-120481","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIA RURAL DE URBINA","es","2023-02-25T06:01:10-05:00","[""planning"",""tender""]"
"ocds-5wno2w-MCO-001_GADPT_2023-128668","MCO-001_GADPT_2023-128668-2023-02-09T10:37:56.361Z-compiled","tender","EC-RUC-1160032280001-128668","JUNTA PARROQUIAL DE TAQUIL","es","2023-02-09T05:38:29-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-MCO-GADMCO-005-2023-126943","MCO-GADMCO-005-2023-126943-2023-02-15T10:28:55.373Z-compiled","tender","EC-RUC-1160008140001-126943","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON OLMEDO","es","2023-02-15T05:29:24-05:00","[""planning"",""tender""]"
"ocds-5wno2w-RE-GADSI-002-2023-126076","RE-GADSI-002-2023-126076-2023-01-28T10:31:29.419Z-compiled","tender","EC-RUC-0660820080001-126076","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN ISIDRO DE PATULU","es","2023-01-28T05:31:43-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-RE-HGPT-003-2023-2418","RE-HGPT-003-2023-2418-2023-02-17T10:46:17.635Z-compiled","tender","EC-RUC-1860000130001-2418","GOBIERNO PROVINCIAL DE TUNGURAHUA","es","2023-02-17T05:47:04-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-RE-GADPRC-01-2023-104438","RE-GADPRC-01-2023-104438-2023-02-03T10:31:43.401Z-compiled","tender","EC-RUC-1768127530001-104438","JUNTA`PARROQUIAL DE CANGAHUA","es","2023-02-03T05:31:51-05:00","[""planning"",""tender""]"
"ocds-5wno2w-MCS-MIES-DDM-01-2023-20811","MCS-MIES-DDM-01-2023-20811-2023-02-15T10:28:37.083Z-compiled","tender","EC-RUC-0760035560001-20811","DIRECCION DISTRITAL 07D02-MACHALA-MIES","es","2023-02-15T05:29:25-05:00","[""planning"",""tender"",""award"",""contract""]"
"ocds-5wno2w-SIE-001-GADPRT-2023-88317","SIE-001-GADPRT-2023-88317-2023-02-10T10:49:11.161Z-compiled","tender","EC-RUC-1660011290001-88317","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL EL TRIUNFO","es","2023-02-10T05:49:35-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-SIE-03D03-002-2023-8574","SIE-03D03-002-2023-8574-2023-02-16T10:32:37.750Z-compiled","tender","EC-RUC-0360007670001-8574","DIRECCION DISTRITAL 03D03- LA TRONCAL- SALUD","es","2023-02-16T05:33:16-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-SIE-EERCS-002-2023-56835","SIE-EERCS-002-2023-56835-2023-01-28T10:31:40.931Z","tender","EC-RUC-0190003809001-56835","EMPRESA ELECTRICA REGIONAL CENTROSUR C.A.","es","2023-01-27T00:00:00-05:00","[""planning""]"
"ocds-5wno2w-SIE-CONGOPE-001-2023-69008","SIE-CONGOPE-001-2023-69008-2023-02-14T10:32:30.960Z-compiled","tender","EC-RUC-1760005110001-69008","CONSORCIO DE GOBIERNOS AUTONOMOS PROVINCIALES DEL ECUADOR","es","2023-02-14T05:32:52-05:00","[""planning"",""tender""]"
"ocds-5wno2w-SIE-GADMCQ-001-2023-63467","SIE-GADMCQ-001-2023-63467-2023-02-18T10:52:51.656Z-compiled","tender","EC-RUC-1260034980001-63467","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON QUINSALOMA","es","2023-02-18T05:53:44-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-SIE-EMACEP-002-2023-284319","SIE-EMACEP-002-2023-284319-2023-03-02T10:42:41.652Z-compiled","tender","EC-RUC-0160047900001-284319","EMPRESA PUBLICA MUNICIPAL DE ASEO DE CUENCA EMAC - EP","es","2023-03-02T05:43:57-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-SIE-GADMCY-002-2023-35918","SIE-GADMCY-002-2023-35918-2023-01-28T10:31:41.212Z","tender","EC-RUC-1960000540001-35918","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON YACUAMBI","es","2023-01-27T00:00:00-05:00","[""planning""]"
"ocds-5wno2w-SIE-GADPRSJG-2023-01-116567","SIE-GADPRSJG-2023-01-116567-2023-01-28T10:31:28.801Z-compiled","tender","EC-RUC-2260003720001-116567","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN JOSE DE GUAYUSA","es","2023-01-28T05:31:43-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-CE-20230002325463-997823","CE-20230002325463-997823-2023-01-29T04:04:12.635Z","tender","EC-RUC-0190160890001","HOGAR MIGUEL LEON DE LA CIUDAD DE CUENCA","es","2023-01-28T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325464-997823","CE-20230002325464-997823-2023-01-29T04:04:12.661Z","tender","EC-RUC-0190160890001","HOGAR MIGUEL LEON DE LA CIUDAD DE CUENCA","es","2023-01-28T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-SIE-GMCM-001-2023-2689","SIE-GMCM-001-2023-2689-2023-02-24T10:51:53.996Z-compiled","tender","EC-RUC-1460000290001-2689","MUNICIPIO DE MORONA","es","2023-02-24T05:52:30-05:00","[""planning"",""tender""]"
"ocds-5wno2w-CE-20230002321777-81763","CE-20230002321777-81763-2023-01-31T04:01:55.979Z","tender","EC-RUC-1768121170001","JUNTA PARROQUIAL NANEGALITO","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-SIE-SKWGPN-001-2023-157030","SIE-SKWGPN-001-2023-157030-2023-02-15T10:28:43.753Z-compiled","tender","EC-RUC-1560509030001-157030","SUMAK KAWSAY WASI INSTITUTO DE ATENCION SOCIAL PRIORITARIA DEL GOBIERNO PROVINCIAL DE NAPO","es","2023-02-15T05:29:28-05:00","[""planning"",""tender"",""award""]"
"ocds-5wno2w-CE-20230002325465-997823","CE-20230002325465-997823-2023-01-29T04:04:12.677Z","tender","EC-RUC-0190160890001","HOGAR MIGUEL LEON DE LA CIUDAD DE CUENCA","es","2023-01-28T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325466-997823","CE-20230002325466-997823-2023-01-29T04:04:12.693Z","tender","EC-RUC-0190160890001","HOGAR MIGUEL LEON DE LA CIUDAD DE CUENCA","es","2023-01-28T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325467-997823","CE-20230002325467-997823-2023-01-29T04:04:12.711Z","tender","EC-RUC-0190160890001","HOGAR MIGUEL LEON DE LA CIUDAD DE CUENCA","es","2023-01-28T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325468-997823","CE-20230002325468-997823-2023-01-29T04:04:12.725Z","tender","EC-RUC-0190160890001","HOGAR MIGUEL LEON DE LA CIUDAD DE CUENCA","es","2023-01-28T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325469-997823","CE-20230002325469-997823-2023-01-29T04:04:12.741Z","tender","EC-RUC-0190160890001","HOGAR MIGUEL LEON DE LA CIUDAD DE CUENCA","es","2023-01-28T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325470-997823","CE-20230002325470-997823-2023-01-29T04:04:12.759Z","tender","EC-RUC-0190160890001","HOGAR MIGUEL LEON DE LA CIUDAD DE CUENCA","es","2023-01-28T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325471-363621","CE-20230002325471-363621-2023-01-30T04:04:26.064Z","tender","EC-RUC-0160050530001","EMPRESA PUBLICA MUNICIPAL DE DESARROLLO ECONOMICO EDEC-EP","es","2023-01-28T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002325472-1121935","CE-20230002325472-1121935-2023-01-30T04:04:26.089Z","tender","EC-RUC-1391933839001","FUN-DISEF","es","2023-01-29T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002320889-102033","CE-20230002320889-102033-2023-01-31T04:01:20.957Z","tender","EC-RUC-1768086240001","JUNTA PARROQUIAL DE ALOASI","es","2023-01-11T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321450-264557","CE-20230002321450-264557-2023-01-31T04:01:40.997Z","tender","EC-RUC-0360019090001","CUERPO DE BOMBEROS DE BIBLIÁN","es","2023-01-16T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321451-264557","CE-20230002321451-264557-2023-01-31T04:01:41.023Z","tender","EC-RUC-0360019090001","CUERPO DE BOMBEROS DE BIBLIÁN","es","2023-01-16T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321452-264557","CE-20230002321452-264557-2023-01-31T04:01:41.045Z","tender","EC-RUC-0360019090001","CUERPO DE BOMBEROS DE BIBLIÁN","es","2023-01-16T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321453-264557","CE-20230002321453-264557-2023-01-31T04:01:41.057Z","tender","EC-RUC-0360019090001","CUERPO DE BOMBEROS DE BIBLIÁN","es","2023-01-16T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321454-264557","CE-20230002321454-264557-2023-01-31T04:01:41.079Z","tender","EC-RUC-0360019090001","CUERPO DE BOMBEROS DE BIBLIÁN","es","2023-01-16T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321455-264557","CE-20230002321455-264557-2023-01-31T04:01:41.096Z","tender","EC-RUC-0360019090001","CUERPO DE BOMBEROS DE BIBLIÁN","es","2023-01-16T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321456-264557","CE-20230002321456-264557-2023-01-31T04:01:41.111Z","tender","EC-RUC-0360019090001","CUERPO DE BOMBEROS DE BIBLIÁN","es","2023-01-16T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321457-264557","CE-20230002321457-264557-2023-01-31T04:01:41.126Z","tender","EC-RUC-0360019090001","CUERPO DE BOMBEROS DE BIBLIÁN","es","2023-01-16T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321458-264557","CE-20230002321458-264557-2023-01-31T04:01:41.143Z","tender","EC-RUC-0360019090001","CUERPO DE BOMBEROS DE BIBLIÁN","es","2023-01-16T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321459-264557","CE-20230002321459-264557-2023-01-31T04:01:41.158Z","tender","EC-RUC-0360019090001","CUERPO DE BOMBEROS DE BIBLIÁN","es","2023-01-16T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321460-264557","CE-20230002321460-264557-2023-01-31T04:01:41.181Z","tender","EC-RUC-0360019090001","CUERPO DE BOMBEROS DE BIBLIÁN","es","2023-01-16T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321461-264557","CE-20230002321461-264557-2023-01-31T04:01:41.195Z","tender","EC-RUC-0360019090001","CUERPO DE BOMBEROS DE BIBLIÁN","es","2023-01-16T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321462-264557","CE-20230002321462-264557-2023-01-31T04:01:41.209Z","tender","EC-RUC-0360019090001","CUERPO DE BOMBEROS DE BIBLIÁN","es","2023-01-16T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321525-81763","CE-20230002321525-81763-2023-01-31T04:01:47.042Z","tender","EC-RUC-1768121170001","JUNTA PARROQUIAL NANEGALITO","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321526-81763","CE-20230002321526-81763-2023-01-31T04:01:47.072Z","tender","EC-RUC-1768121170001","JUNTA PARROQUIAL NANEGALITO","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321527-81763","CE-20230002321527-81763-2023-01-31T04:01:47.095Z","tender","EC-RUC-1768121170001","JUNTA PARROQUIAL NANEGALITO","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321528-81763","CE-20230002321528-81763-2023-01-31T04:01:47.117Z","tender","EC-RUC-1768121170001","JUNTA PARROQUIAL NANEGALITO","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321529-81763","CE-20230002321529-81763-2023-01-31T04:01:47.139Z","tender","EC-RUC-1768121170001","JUNTA PARROQUIAL NANEGALITO","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321688-115480","CE-20230002321688-115480-2023-01-31T04:01:52.017Z","tender","EC-RUC-1560505200001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LINARES","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321693-115480","CE-20230002321693-115480-2023-01-31T04:01:52.612Z","tender","EC-RUC-1560505200001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LINARES","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321694-115480","CE-20230002321694-115480-2023-01-31T04:01:52.635Z","tender","EC-RUC-1560505200001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL LINARES","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321747-34880","CE-20230002321747-34880-2023-01-31T04:01:55.506Z","tender","EC-RUC-1960107500001","GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON PALANDA","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321749-34880","CE-20230002321749-34880-2023-01-31T04:01:55.537Z","tender","EC-RUC-1960107500001","GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON PALANDA","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321751-34880","CE-20230002321751-34880-2023-01-31T04:01:55.561Z","tender","EC-RUC-1960107500001","GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON PALANDA","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321752-34880","CE-20230002321752-34880-2023-01-31T04:01:55.586Z","tender","EC-RUC-1960107500001","GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON PALANDA","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321755-34880","CE-20230002321755-34880-2023-01-31T04:01:55.611Z","tender","EC-RUC-1960107500001","GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON PALANDA","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321756-34880","CE-20230002321756-34880-2023-01-31T04:01:55.634Z","tender","EC-RUC-1960107500001","GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON PALANDA","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321757-34880","CE-20230002321757-34880-2023-01-31T04:01:55.660Z","tender","EC-RUC-1960107500001","GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON PALANDA","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321758-34880","CE-20230002321758-34880-2023-01-31T04:01:55.686Z","tender","EC-RUC-1960107500001","GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON PALANDA","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002321759-34880","CE-20230002321759-34880-2023-01-31T04:01:55.709Z","tender","EC-RUC-1960107500001","GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON PALANDA","es","2023-01-17T00:00:00-05:00","[""tender"",""award"",""contract""]"
