"ocid","id","rationale","budget_id","budget_description","budget_amount","budget_currency"
"ocds-5wno2w-SIE-GADPRC-001-2023--111055","SIE-GADPRC-001-2023--111055-2023-02-17T10:46:24.770Z-compiled","SERVICIO DE SUMINISTRO E INSTALACIÓN DE CAPA DE RODADURA DE 1,27 KM DESDE EL PUENTE SANTA TERESA, DE LA VÍA TRES DE MAYO RIO SANTA TERESA – HACIENDA ATOCHA BAJA – HACIENDA RUMIQUINCHA – COMUNA FERNANDO VALDIVIESO DE RUMIQUINCHA –RIO MANZANO DESDE EL PUENTE DE SANTA TERESA DE LA PARROQUIA CUSUBAMBA, CANTÓN SALCEDO, PROVINCIA COTOPAXI","750105.02","","",""
"ocds-5wno2w-SIE-GADPRA-2023-001-98511","SIE-GADPRA-2023-001-98511-2023-02-25T11:00:11.156Z-compiled","ADQUISICIÓN DE MATERIALES PARA LA CONSTRUCCIÓN DE BORDILLOS PARA LA VÍA DE MONTESERRÍN BAJO SECTOR NORTE DE LA PARROQUIA ASCÁZUBI","730811","","",""
"ocds-5wno2w-MCO-GADPRPM-2023-001-103556","MCO-GADPRPM-2023-001-103556-2023-01-21T09:59:50.140Z","CONSTRUCCIÓN DEL COMEDOR-COCINA EN LA COMUNIDAD PUNI BOCANA","750501","","29944.64","USD"
"ocds-5wno2w-MCO-MV-GADREP-001-90544","MCO-MV-GADREP-001-90544-2023-01-31T10:30:35.086Z-compiled","MANTENIMIENTO VIAL A NIVEL DE LASTRE EN LA VÍA PRINCIPAL PANAMERICANA SUR – COCHASECA – EL MOLINO - YARITZAGUA Y RAMBRAN – EL PROGRESO CENTRO CON RECURSOS PROPIOS.","750105","","69954.54","USD"
"ocds-5wno2w-RE-CEP-EPMSA-01-2023-259318","RE-CEP-EPMSA-01-2023-259318-2023-01-21T09:59:50.512Z","SERVICIO DE TELECOMUNICACIONES: ENLACES DE DATOS E INTERNET.","530105","","29007.73","USD"
"ocds-5wno2w-RE-CNE-DPP-001-2O23-34542","RE-CNE-DPP-001-2O23-34542-2023-01-21T09:59:47.725Z","CONTRATAR EL SERVICIO DE CREACIÓN, PRODUCCIÓN Y DIFUSIÓN A TRAVÉS DE PAUTAJE EN LOS MEDIOS DE COMUNICACIÓN Y REDES SOCIALES SOBRE LAS AUTORIDADES A ELEGIR POR CIRCUNSCRIPCIONES ELECTORALES Y LAS DIVISIONES TERRITORIALES PARA EL EJERCICIO DEL DERECHO","2023.580.0017.0000.55.00.000.061.000.1701.530207.000000.001.0000.0000-","","1620.00","USD"
"ocds-5wno2w-RE-CNE-DPP-002-2023-34542","RE-CNE-DPP-002-2023-34542-2023-01-21T09:59:48.222Z","?CONTRATACIÓN DEL SERVICIO DE CREACIÓN, PRODUCCIÓN Y DIFUSIÓN A TRAVÉS DE PAUTAJE EN LOS MEDIOS DE COMUNICACIÓN Y REDES SOCIALES SOBRE LAS AUTORIDADES A ELEGIR POR CIRCUNSCRIPCIONES ELECTORALES Y LAS DIVISIONES TERRITORIALES PARA EL EJERCICIO DEL DER","2023.580.0017.0000.55.00.000.061.000.1701.530207.000000.001.0000.0000-","","1620.00","USD"
"ocds-5wno2w-RE-CNE-DPP-006-2023-34542","RE-CNE-DPP-006-2023-34542-2023-01-21T09:59:48.729Z","CONTRATACIÓN DEL SERVICIO DE CREACIÓN, PRODUCCIÓN Y DIFUSIÓN A TRAVÉS DE PAUTAJE EN LOS MEDIOS DE COMUNICACIÓN Y REDES SOCIALES SOBRE LAS AUTORIDADES A ELEGIR POR CIRCUNSCRIPCIONES ELECTORALES Y LAS DIVISIONES TERRITORIALES PARA EL EJERCICIO DEL DERE","2023.580.0017.0000.55.00.000.061.000.1701.530207.000000.001.0000.0000-","","1620.00","USD"
"ocds-5wno2w-RE-EMAS-001-2023-154897","RE-EMAS-001-2023-154897-2023-01-21T09:59:50.346Z","SERVICIO DE ACTUALIZACIÓN DE BASE DE DATOS Y ACTUALIZACIÓN DE MÓDULOS DEL SISTEMA INSOFT PARA EMSAAIRPORT SERVICES CEM?","6.5.1.02","","25000.00","USD"
"ocds-5wno2w-RREOA-CPFFF-050-2022-97398","RREOA-CPFFF-050-2022-97398-2023-01-21T09:59:43.136Z-compiled","PUESTA EN ESCENA DE LA OBRA MUSICAL: ?LA BELLA Y LA BESTIA?  DENTRO DE LAS ACTIVIDADES DE LA SEPTUAGÉSIMA SEGUNDA FIESTA DE LA FRUTA Y DE LAS FLORES","2023.938.0002.0000.01.00.000.006.000.1801.530205.000000.002.0000.0000-","","3000.00","USD"
"ocds-5wno2w-SIE-CBS-001-2023-100288","SIE-CBS-001-2023-100288-2023-02-10T10:49:09.273Z-compiled","ADQUISICIÓN DE DOS BOTES INFLABLES QUE INCLUYA MOTOR Y REMOLQUE PARA LA DIVISIÓN FLUVIAL DEL CUERPO DE BOMBEROS DE SAMBORONDÓN","840105","","",""
"ocds-5wno2w-SIE-CPFFF-004-2023-97398","SIE-CPFFF-004-2023-97398-2023-02-15T10:28:42.460Z-compiled","SERVICIO DE ALOJAMIENTO Y ALIMENTACIÓN PARA LAS DELEGACIONES NACIONALES E INTERNACIONALES INVITADAS A PARTICIPAR EN EL FESTIVAL INTERNACIONAL DE FOLCLOR DE LA SEPTUAGÉSIMA SEGUNDA EDICIÓN DE LA FIESTA DE LA FRUTA Y DE LAS FLORES","2023.938.0002.0000.01.00.000.006.000.1801.530205.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-GADMCP-001-2023-2345","SIE-GADMCP-001-2023-2345-2023-01-21T09:59:50.373Z","FOMENTAR A LA CULTURA Y TURISMO DEL CANTON PASTAZA, MEDIANTE EL DESARROLLO DE ACTIVIDADES CULTURALES, EN LA COMMEMORACION DEL CARNAVAL ENTRE LLUVIA, SOL Y FIESTA 2023","510.53.02.49.001","","",""
"ocds-5wno2w-SIE-EPMT-SD-002-2023-479584","SIE-EPMT-SD-002-2023-479584-2023-02-11T10:42:18.038Z-compiled","ADQUISICIÓN DE INSUMÓS DE SEÑALIZACIÓN HÓRIZÓNTAL EN LÓS PRINCIPALES EJES VIALES DEL AREA URBANA Y PARRÓQUIAS RURALES DEL CANTÓN","310730811","","",""
"ocds-5wno2w-SIE-EXP-001-2023-486771","SIE-EXP-001-2023-486771-2023-02-11T10:42:09.459Z-compiled","SERVICIO DE TRANSPORTE INSTITUCIONAL PARA EL PERSONAL QUE LABORA EN LA PLANTA INDUSTRIAL DE EXPLOCEN C.A.","5193","","",""
"ocds-5wno2w-SIE-ESPOCHEP-01-2023-975714","SIE-ESPOCHEP-01-2023-975714-2023-03-02T10:42:31.549Z-compiled","ADQUISICIÓN DE LUCES DE ESTUDIOS PARA EL REGISTRO Y DIFUSIÓN DE LAS ACTIVIDADES DE DOCENCIA, INVESTIGACIÓN Y VINCULACIÓN CON LA SOCIEDAD PARA LA DIRECCIÓN DE COMUNICACIÓN DE LA ESPOCH, A TRAVÉS DE LA ESPOCH EP","840104","","",""
"ocds-5wno2w-SIE-GADMCSL-001-2023-100696","SIE-GADMCSL-001-2023-100696-2023-01-21T09:59:50.449Z","SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO; ADQUISICION DE REPUESTOS, SUMINISTROS Y ACCESORIOS PARA VEHICULOS Y MAQUINARIAS PESADAS DE PROPIEDAD DEL GAD MUNISIPAL DEL CANTON SANTA LUCIA","730404","","",""
"ocds-5wno2w-SIE-GADSAP-01-2023-102084","SIE-GADSAP-01-2023-102084-2023-01-28T10:31:36.404Z-compiled","ALQUILER DE 1 VOLQUETA PARA SERVICIO DE RECOLECCIÓN DE RESIDUOS SÓLIDOS NO PELIGROSOS DE LA PARROQUIA DE SAN ANTONIO DE PICHINCHA, CANTÓN QUITO, PROVINCIA DE PICHINCHA","73.02.02","","",""
"ocds-5wno2w-SIE-GADPRA-2023-002-98511","SIE-GADPRA-2023-002-98511-2023-02-16T10:32:36.977Z-compiled","ADQUISICIÓN DE MATERIALES PARA LA CONSTRUCCIÓN DEL ADOQUINADO Y BORDILLOS EN LA CALLE LÍNEA FÉRREA DE LA PARROQUIA ASCÁZUBI","730811","","",""
"ocds-5wno2w-SIE-GAD-PSA-001-2023-126492","SIE-GAD-PSA-001-2023-126492-2023-02-16T10:32:36.951Z-compiled","ADQUISICIÓN DE UNA RETROEXCAVADORA PARA MANTENIMIENTO VIAL Y APOYO AL SECTOR PRODUCTIVO DE LA PARROQUIA SELVA ALEGRE","8.4.01.04","","",""
"ocds-5wno2w-SIE-GADSPT-001-2023-122293","SIE-GADSPT-001-2023-122293-2023-02-09T10:37:54.306Z-compiled","COMPRA DE MATERIALES PARA VARIOS TRABAJOS EN LAS COMUNIDADES DE LA PARROQUIA SAN PABLO DE TENTA (Comunidades: Cochapamba, Llavicocha, Membrillo, Toctepamba, Jaratenta, Resbalo, San Isidro, Conchabón, Mater)","730811","","",""
"ocds-5wno2w-CDC-AAG-002-2023-27611","CDC-AAG-002-2023-27611-2023-01-24T10:24:40.944Z","Estudio y diseño del modelo institucional para la implementación de los planes de ordenamiento territorial y de desarrollo integral de la zona del NAIG, del cantón Guayaquil","190638","","25500.00","USD"
"ocds-5wno2w-COT-MDMQ-IMP-01-2023-41357","COT-MDMQ-IMP-01-2023-41357-2023-01-24T10:24:41.176Z","RECUPERACIÓN DEL SISTEMA VIAL ANDINO CAMINO DEL INCA - ETAPA III - IMP","750104","","403981.97","USD"
"ocds-5wno2w-COTO-GADCJ-2023-0001-62358","COTO-GADCJ-2023-0001-62358-2023-01-24T10:24:41.131Z","CONSTRUCCION DE ACERAS, BORDILLOS E INFRAESTRUCTURAS EN LOS SECTORES ELOY ALFARO, NUEVO AMANECER Y LAS BRISAS, CANTÓN JARAMIJÓ, PROVINCIA DE MANABÍ","360.75.01.04.010","","907132.87","USD"
"ocds-5wno2w-CDC-ANDEC-001-23-467908","CDC-ANDEC-001-23-467908-2023-02-15T10:28:42.663Z-compiled","CONSULTORIA PARA LA REVISIÓN Y ANALISIS DE LA CONCILIACIÓN CONTABLE TRIBUTARIA CORRESPONDIENTE AL AÑO 2022 DE ACERIAS NACIONALES DEL ECUADOR SOCIEDAD ANONIMA","6111020112","","16000.00","USD"
"ocds-5wno2w-COTB-GADMCEE-01-2023-40764","COTB-GADMCEE-01-2023-40764-2023-02-18T10:52:50.496Z-compiled","ADQUISICIÓN Y SUMINISTRO DE TRANSPORTE MATERIAL PÉTREO DESDE LAS MINAS DEL RIO QUEVEDO PARA LA PARROQUIA EL ROSARIO Y PARROQUIA GUAYAS","7.5.3.6.01.05","","79589.40","USD"
"ocds-5wno2w-GADPRC-MCO-01-2023.-284080","GADPRC-MCO-01-2023.-284080-2023-01-24T10:24:40.861Z","CONSTRUCCIÓN DE CUBIERTA Y MANTENIMIENTO DE CENTRO DE DESARROLLO COMUNITARIO DE LA COMUNA BAJADITA DE COLONCHE, PARROQUIA COLONCHE, CANTÓN SANTA ELENA, PROVINCIA DE SANTA ELENA","750104","","11407.67","USD"
"ocds-5wno2w-MCBS001SECCPDPQ2023-593416","MCBS001SECCPDPQ2023-593416-2023-01-24T10:24:40.580Z","SERVICIO DE ALQUILER DE VEHÍCULO DE TRANSPORTE DE PASAJEROS EN CAMIONETA DOBLE CABINA QUE INCLUYA CONDUCTOR","5.3.05.05","","7596.96","USD"
"ocds-5wno2w-MCO-GADMC-01-2023-125531","MCO-GADMC-01-2023-125531-2023-01-24T10:24:40.890Z","ADOQUINAMIENTO Y MEJORAS DE LAS CALLES DEL SECTOR PROYECTO KING EN LA CIUDAD DE COLIMES","750501","","68712.88","USD"
"ocds-5wno2w-MCO-GADPRCH-2023-001-151335","MCO-GADPRCH-2023-001-151335-2023-01-24T10:24:40.842Z","READECUACIÓN DEL COLISEO DE LA COMUNA MANANTIAL DE CHANDUY DE LA PARROQUIA CHANDUY DE LA PROVINCIA DE SANTA ELENA","750107","","25775.12","USD"
"ocds-5wno2w-MCO-GADPRP-2023-002-116467","MCO-GADPRP-2023-002-116467-2023-01-24T10:24:41.192Z","FORTALECIMIENTO DE ECONOMÍAS COMUNITARIAS MEDIANTE LA CRIANZA, ENGORDE Y COMERCIALIZACIÓN DE PECES TROPICALES DE LA VARIEDAD CACHAMA EN LAS COMUNIDADES KICHWA DE SAN FRANCISCO DE CHICTA, SAN ANTONIO, POMPEYA Y POMPEYA CHICTA, DE LA PARROQUIA POMPEYA, CANTÓN LA JOYA DE LOS SACHAS, PROVINCIA DE ORELLANA.","730819","","",""
"ocds-5wno2w-RE-CNE-DPP-007-2023-34542","RE-CNE-DPP-007-2023-34542-2023-01-24T10:24:32.387Z","CONTRATAR DEL SERVICIO DE CREACIÓN, PRODUCCIÓN Y DIFUSIÓN A TRAVÉS DE PAUTAJE EN LOS MEDIOS DE COMUNICACIÓN Y REDES SOCIALES SOBRE LAS AUTORIDADES A ELEGIR POR CIRCUNSCRIPCIONES ELECTORALES Y LAS DIVISIONES TERRITORIALES PARA EL EJERCICIO DEL DERECHO","2023.580.0017.0000.55.00.000.061.000.1701.530207.000000.001.0000.0000-","","4050.00","USD"
"ocds-5wno2w-MCS-CPFFF-001-2023-97398","MCS-CPFFF-001-2023-97398-2023-01-27T10:14:43.969Z-compiled","SERVICIO DE ALQUILER DE AMPLIFICACIONES PARA DESFILES DE LA LXXII FIESTA DE LA FRUTA Y DE LAS FLORES Y OTROS EVENTOS","2023.938.0002.0000.01.00.000.006.000.1801.530205.000000.002.0000.0000","","29490.00","USD"
"ocds-5wno2w-RE-CEP-CES-02-2023-399652","RE-CEP-CES-02-2023-399652-2023-02-08T10:36:59.442Z-compiled","SERVICIO DE ACTUALIZACIÓN Y SOPORTE TÉCNICO DE LA PLATAFORMA DE PRESENTACIÓN Y APROBACIÓN DE PROYECTOS DE CARRERAS Y PROGRAMAS DE LAS INSTITUCIONES DE EDUCACIÓN SUPERIOR DEL ECUADOR Y SOPORTE TÉCNICO DEL SISTEMA DE INFORMACIÓN DEL PLAN DE CONTINGENCI","2023.312.0000.0000.55.00.000.001.000.1701.530701.000000.001.0000.0000-","","37050.20","USD"
"ocds-5wno2w-REAJ-CBCB-001-2023-498171","REAJ-CBCB-001-2023-498171-2023-02-01T10:32:22.753Z-compiled","CONTRATACIÓN DE SERVICIOS PROFESIONALES DE UN ABOGADO PARA LA ASESORÍA Y PATROCINIO JURÍDICO PARA EL CUERPO DE BOMBEROS DEL CANTÓN BABA","530601","","16500.00","USD"
"ocds-5wno2w-REC-EPMAPAT-002-2023-297776","REC-EPMAPAT-002-2023-297776-2023-02-17T10:46:25.065Z-compiled","Contratación de anuncios publicitarios por Medios de Comunicación Radiales para Informar a la Ciudadanía sobre los Servicios y Proyectos de la Empresa Pública Municipal de Agua Potable y Alcantarillado de la Ciudad de Tulcán","11.53.02.07.001.0","","900.00","USD"
"ocds-5wno2w-RE-RA-GADZ-02-2023-2753","RE-RA-GADZ-02-2023-2753-2023-02-01T10:32:25.352Z-compiled","Autorizar el inicio del proceso de Régimen Especial RE-RA-GADZ-03-2022 denominado: ADQUISICION DE REPUESTOS Y MANTENIMIENTO CORRECTIVO DE LA VOLQUETA NISSAN CWB 459 N19, PROPIEDAD DEL GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTÓN ZAPOTILLO, PROVINCIA","7.3.3.6.1.08.13","","20610.84","USD"
"ocds-5wno2w-SIE-001-GADPSTF-2023-118808","SIE-001-GADPSTF-2023-118808-2023-02-10T10:49:04.567Z-compiled","SERVICIO DE ORGANIZACION Y EJECUCION DE EVENTOS ARTISTICOS Y/O CULTURALES PARA FOMENTAR Y PROMOVER LAS TRADICIONES Y COSTUMBRES DEL CARNAVAL DE LA PARROQUIA SANTA FE","73.02.05","","",""
"ocds-5wno2w-SIE-EPMMM-001-23-452218","SIE-EPMMM-001-23-452218-2023-02-14T10:32:22.589Z-compiled","CONTRATACIÓN DE SIETE (07) PUNTOS DEL SERVICIO DE LIMPIEZA (24 HORAS) PARA LAS INFRAESTRUCTURAS QUE ADMINISTRA LA EMPRESA PÚBLICA MUNICIPAL MOVILIDAD DE MANTA-EP","01.01.01.03 .2022.530209.001.D51 .99.99.99 .99.002","","",""
"ocds-5wno2w-RE-MDMQ-SS-01-2023-41357","RE-MDMQ-SS-01-2023-41357-2023-02-25T11:00:02.593Z-compiled","CONTRATACIÓN DEL SERVICIO DE RECOLECCIÓN DE DESECHOS DE LA UMSS SS","730209","","4500.00","USD"
"ocds-5wno2w-SIE-ESPOCHEP-03-2023-975714","SIE-ESPOCHEP-03-2023-975714-2023-02-08T10:37:07.723Z-compiled","ADQUISICIÓN DE IMPLEMENTOS AGRÍCOLAS DE TRACTORES PARA LOS LABORATORIOS DE DOCENCIA, INVESTIGACIÓN Y VINCULACIÓN CON LA SOCIEDAD DE LAS FACULTADES DE RECURSOS NATURALES Y CIENCIAS PECUARIAS DE LA ESPOCH, A TRAVÉS DE LA ESPOCH EP","840104","","",""
"ocds-5wno2w-SIE-EPMT-SD-003-2023-479584","SIE-EPMT-SD-003-2023-479584-2023-02-25T11:00:11.414Z-compiled","REPOTENCIACIÓN DE SISTEMAS DE VIDEO VIGILANCIA PARA LA EPMT-SD","110840107","","",""
"ocds-5wno2w-SIE-ESPOCHEP-02-2023-975714","SIE-ESPOCHEP-02-2023-975714-2023-02-28T10:45:31.183Z-compiled","ADQUISICIÓN DE EQUIPOS DE AUDIO Y VÍDEO PARA EL REGISTRO Y DIFUSIÓN DE LAS ACTIVIDADES DE DOCENCIA, INVESTIGACIÓN Y VINCULACIÓN CON LA SOCIEDAD PARA LA DIRECCIÓN DE COMUNICACIÓN DE LA ESPOCH, A TRAVÉS DE LA ESPOCH EP","840104","","",""
"ocds-5wno2w-SIE-GADCHAMBO-01-23-3833","SIE-GADCHAMBO-01-23-3833-2023-02-16T10:32:37.126Z-compiled","CONTRATACIÓN DEL SERVICIO PARA EL FORTALECIMIENTO, PROMOCIÓN, DIFUSIÓN TURÍSTICA Y PUESTA EN ESCENA DE LAS TRADICIONES ARTÍSTICAS, CULTURALES, GASTRONÓMICAS Y DEPORTIVAS DEL CANTÓN CHAMBO 2023","7.3.02.05","","",""
"ocds-5wno2w-SIE-GADMLI-01-23-48254","SIE-GADMLI-01-23-48254-2023-02-16T10:32:47.336Z-compiled","ADQUISICIÓN DE UNA MOTOCICLETA DOBLE PROPÓSITO PARA LA UNIDAD DE SERVICIOS BÁSICOS.","321.840105","","",""
"ocds-5wno2w-SIE-GADMCCH-01-2023-39596","SIE-GADMCCH-01-2023-39596-2023-02-28T10:45:31.390Z-compiled","FOMENTO Y PRESERVACIÓN DEL PATRIMONIO CULTURAL INTANGIBLE DEL CARNAVAL DEL CANTÓN Y SUS PARROQUIAS","110.53.02.05/210.53.02.05","","",""
"ocds-5wno2w-SIE-GADPRC-001-2023-51748","SIE-GADPRC-001-2023-51748-2023-01-24T10:24:41.062Z","ADQUISICIÓN DE MATERIALES PARA LA CONSTRUCCIÓN DE BORDILLOS Y ADOQUINADO DE LA 1) CALLE VICTORIA EN EL BARRIO LA CAPILLA 2) ADOQUINADO DE LA CALLE UNIÓN DEL SECTOR OYACOTO  UBICADO EN LA PARROQUIA RURAL DE CALDERÓN","730811","","",""
"ocds-5wno2w-SIE-GADPRC-002-2023-51748","SIE-GADPRC-002-2023-51748-2023-01-24T10:24:41.153Z","ADQUISICIÓN DE MATERIALES PARA LA CONSTRUCCIÓN DE ADOQUINADO DE LAS CALLES: 29 DE SEPTIEMBRE, FERNANDO REYES CHÁVEZ, BORDILLO Y ADOQUINADO DE LA CALLE QUITO LOMA DEL SECTOR DE OYACOTO UBICADO EN LA PARROQUIA DE CALDERÓN","730811","","",""
"ocds-5wno2w-SIE-GADMSF-001-2023-86018","SIE-GADMSF-001-2023-86018-2023-02-14T10:32:22.632Z-compiled","ADQUISICIÓN DE MAQUINARIA (MOTONIVELADORA) PARA EL MANTENIMIENTO VIAL DEL CANTÓN SAN FERNANDO, PROVINCIA DEL AZUAY","8.4.01.04 .05.3.1.5","","",""
"ocds-5wno2w-SIE-GADPRCH-001-2023-113087","SIE-GADPRCH-001-2023-113087-2023-01-24T10:24:41.055Z","APOYO AL MEJORAMIENTO GENETICO BOVINO EN LA PARROQUIA CHICAÑA A TRAVES DE LA INSEMINACIÓN ARTIFICIAL","73.08.14","","",""
"ocds-5wno2w-SIE-GADPRLB-2023-001-114228","SIE-GADPRLB-2023-001-114228-2023-01-24T10:24:41.074Z","ADQUISICIÓN DE KITS ALIMENTICIOS PARA ADULTOS MAYORES Y PERSONAS CON DISCAPACIDAD PERTENECIENTES A LA PARROQUIA LA BELLEZA","730801","","",""
"ocds-5wno2w-SIE-GADPS-001-2023-113021","SIE-GADPS-001-2023-113021-2023-02-09T10:37:54.874Z-compiled","ALQUILER DE MAQUINARIA PARA EL MANTENIMIENTO VIAL DE LAS COMUNIDADES DE LA PARROQUIA SOLANO DEL CANTON DÉLEG, PROVINCIA DEL CAÑAR","730504","","",""
"ocds-5wno2w-SIE-HEJE-0001-2023-91576","SIE-HEJE-0001-2023-91576-2023-03-01T11:24:47.102Z-compiled","CONTRATACIÓN DEL SERVICIO DE LAVANDERÍA HOSPITALARIA SECADO, PLANCHADO, COSTURA, ZURCIDO, DISTRIBUCION DE PRENDAS Y LENCERIA PARA EL HOSPITAL ESPECIALIZADO JULIO ENDARA","2023.320.1423.0000.90.00.000.005.000.1701.530209.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-HGJD-001-2023-15643","SIE-HGJD-001-2023-15643-2023-03-02T10:42:31.749Z-compiled","CONTRATACIÓN DEL SERVICIO DE LIMPIEZA HOSPITALARIA TURNO DE 8 HORAS DIARIAS DE LUNES A DOMINGO PARA EL HOSPITAL  GENERAL JULIUS DOEPFNER","2023.320.1490.0000.90.00.000.004.000.1901.530209.000000.001.0000.0000","","",""
"ocds-5wno2w-LICS-GADMP-001-2023-39091","LICS-GADMP-001-2023-39091-2023-02-17T10:46:24.822Z-compiled","CONTRATACIÓN DE SEGUROS CONTRA INCENDIO Y ALIADAS, ROBO Y ASALTO, EQUIPO ELECTRÓNICO, VEHÍCULOS, EQUIPO Y MAQUINARIA, CASCO BUQUE, FIDELIDAD PÚBLICA, RESPONSABILIDAD CIVIL Y ACCIDENTES PERSONALES PARA LOS SERVIDORES, BIENES E INSTALACIONES DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN PUTUMAYO AÑO 2023","77.02.02","","62092.63","USD"
"ocds-5wno2w-COTS-MPORTO-001-2023-2332","COTS-MPORTO-001-2023-2332-2023-02-24T10:51:35.322Z-compiled","PRE PRODUCCIÓN Y PRODUCCIÓN DE ACTIVIDADES ARTÍSTICAS Y CULTURALES A DESARROLLARSE EN LA PARROQUIA CRUCITA DURANTE EL FERIADO DE CARNAVAL 2023 PARA POSICIONAR LA IMAGEN DEL CANTÓN COMO DESTINO TURÍSTICO PREFERENTE DURANTE FERIADOS NACIONALES","2023.80.07.C400.420.730249.000.13.01.000.0.000","","430000.00","USD"
"ocds-5wno2w-MCO-GADMSV-02-2023-54500","MCO-GADMSV-02-2023-54500-2023-01-21T09:59:50.201Z","Contratación de la construcción del Parque Lineal Malecón San Vicente en el Sector Los Guayacanes del Cantón San Vicente","B300753600104001","","77781.42","USD"
"ocds-5wno2w-MCO-GADPRPM-012023-110627","MCO-GADPRPM-012023-110627-2023-02-16T10:32:36.277Z-compiled","CONSTRUCCIÓN DE SEIS 6 MÓDULOS DE VENTA EN LA PARROQUIA RURAL PUERTO MACHALILLA DEL CANTÓN PUERTO LÓPEZ, PROVINCIA DE MANABÍ.","75.01.04.","","20503.92","USD"
"ocds-5wno2w-MCO-GADMP-001-2023-96177","MCO-GADMP-001-2023-96177-2023-02-08T10:36:58.359Z-compiled","REHABILITACIÓN INTEGRAL DEL BIEN PATRIMONIAL INMUEBLE EDIFICIO MUNICIPAL ANTIGUO DEL CANTÓN PALLATANGA, PROVINCIA DE CHIMBORAZO","7.5.01.04.06.35","","160399.99","USD"
"ocds-5wno2w-MCO-GADPRPM-2023-002-103556","MCO-GADPRPM-2023-002-103556-2023-01-25T10:04:10.438Z","CONSTRUCCIÓN DE CASA COMUNAL EN LA CASA COMUNAL AWATINO","750501","","29944.64","USD"
"ocds-5wno2w-MCO-GADMP-001-2023..-42184","MCO-GADMP-001-2023..-42184-2023-02-08T10:36:59.460Z-compiled","CONSTRUCCIÓN DEL ESPACIO CUBIERTO EN LA COMUNIDAD DE YUTZO, PARROQUIA ARAPICOS, CANTON PALORA, PROVINCIA DE MORONA SANTIAGO","364.75.01.07.17","","34145.07","USD"
"ocds-5wno2w-MCO-GADPRLP-001-2023-111486","MCO-GADPRLP-001-2023-111486-2023-02-08T10:36:59.401Z-compiled","CONSTRUCCIÓN DE LA CUARTA FASE DE LA CASA DE ATENCIÓN AL CIUDADANO DEL GOBIERNO PARROQUIAL RURAL LA PAZ, CANTÓN YACUAMBI, PROVINCIA DE ZAMORA CHINCHIPE","7.5.01.07.011","","58000.78","USD"
"ocds-5wno2w-RE-GADPIFO-02-2023-89855","RE-GADPIFO-02-2023-89855-2023-01-25T10:04:03.398Z-compiled","FOMENTO Y PRODUCCIÓN DE ACTIVIDADES ARTÍSTICAS Y CULTURALES ENERO DEL 2023","73.02.05","","29905.00","USD"
"ocds-5wno2w-RE-GAD-SB-001-2023R-100401","RE-GAD-SB-001-2023R-100401-2023-01-25T10:04:05.377Z-compiled","ADQUISICIÓN DE REPUESTOS, ACCESORIOS Y LUBRICANTES PARA ELMANTENIMIENTO DE RETROEXCAVADORA 420F MARCA CATERPILLAR PROPIEDADDEL GAD PARROQUIAL DE SAN BARTOLOMÉ","73.08.13","","5989.11","USD"
"ocds-5wno2w-RE-GADPRY-2023-001-107753","RE-GADPRY-2023-001-107753-2023-02-23T10:50:39.186Z-compiled","ADQUISICIÓN E INSTALACIÓN DE 5 PUNTOS PARA VIDEO VIGILANCIA CON LA FINALIDAD DE REALIZAR EL MONITOREO DE LA PARROQUIA Y ESTARÁN UBICADOS DENTRO DE LA JURISDICCIÓN DEL GAD PARROQUIAL DE YARUQUÍ, EN CUMPLIMIENTO AL CONVENIO SUSCRITO ENTRE EL SERVICIO I","730811","","15000.00","USD"
"ocds-5wno2w-RE-EPCH-001-2023-329706","RE-EPCH-001-2023-329706-2023-02-03T10:31:26.875Z-compiled","RENOVACION LICENCIA DE USO DEL SISTEMA GUBWIN AÑO 2023  DE LA EMPRESA PÚBLICA DEL COMPLEJO TURÍSTICO DE CHACHIMBIRO","73.07.02","","1700.00","USD"
"ocds-5wno2w-RE-EP-HPDA-001-2023-2728","RE-EP-HPDA-001-2023-2728-2023-02-10T10:49:04.708Z-compiled","ADQUISICIÓN DE COMBUSTIBLE DIESEL 2 INDUSTRIAL PARA LOS SISTEMAS DE GENERACIÓN DE VAPOR, SISTEMA DE GENERACIÓN ELECTRICA DE EMERGENCIA Y SISTEMAS DE PROTECCIÓN CONTRA INCENDIOS PARA EL PERIODO FISCAL 2023 DEL HOSPITAL GENERAL DOCENTE AMBATO","2023.320.1460.0000.90.00.000.004.000.1801.530255.000000.001.0000.0000-","","189334.13","USD"
"ocds-5wno2w-RE-OACL-EPMTPC-01-23-589754","RE-OACL-EPMTPC-01-23-589754-2023-02-17T10:46:16.926Z-compiled","ACTIVIDAD ARTÍSTICA GUAYAQUIL ES MI DESTINO EN CARNAVAL 2023","73020528","","145000.00","USD"
"ocds-5wno2w-RE-OACL-EPMTPC-02-23-589754","RE-OACL-EPMTPC-02-23-589754-2023-02-17T10:46:17.040Z-compiled","FESTIVAL ARTÍSTICO CARNAVALERO 2023","73020527","","13000.00","USD"
